Data,ABEV3,ASAI3,EMBJ3,MGLU3,VALE3
2023-05-19,14.58,11.82,18.02,3.64,69.21
2023-05-22,14.62,12.01,18.03,3.8,68.1
2023-05-23,14.59,11.57,17.76,3.66,66.56
2023-05-24,14.66,11.21,17.39,3.63,65.05
2023-05-25,14.74,11.63,18.08,3.76,64.85
2023-05-26,14.76,11.4,18.48,3.82,66.33
2023-05-29,14.76,11.52,18.81,3.79,65.83
2023-05-30,14.48,11.22,18.88,3.73,64.28
2023-05-31,14.41,10.75,19.02,3.8,63.81
2023-06-01,14.24,11.01,19.46,4.06,65.16
2023-06-02,14.46,11.5,19.49,3.87,67.94
2023-06-05,14.41,11.16,19.45,3.89,67.38
2023-06-06,14.82,12.8,19.55,3.99,67.6
2023-06-07,14.85,12.78,19.24,3.88,68.67
2023-06-08,,,,,
2023-06-09,15.14,12.96,19.51,3.97,68.36
2023-06-12,15.16,13.72,19.67,3.96,67.12
2023-06-13,15.27,13.2,20.08,3.76,67.83
2023-06-14,15.33,13.7,20.4,3.81,69.02
2023-06-15,15.19,14.1,20.55,3.75,69.56
2023-06-16,15.07,13.51,20.13,3.71,69.67
2023-06-19,15.11,13.25,20.2,3.73,69.4
2023-06-20,15.14,13.33,19.26,3.68,67.61
2023-06-21,15.28,13.4,17.83,3.76,66.93
2023-06-22,15.55,13.36,17.27,3.57,66.57
2023-06-23,15.49,14.3,17.31,3.58,65.9
2023-06-26,15.34,13.9,17.06,3.4,66.04
2023-06-27,15.38,13.09,17.43,3.38,66.83
2023-06-28,15.22,13.07,18.18,3.35,64.72
2023-06-29,15.22,13.35,18.43,3.45,65.51
2023-06-30,15.41,13.75,18.54,3.37,64.22
2023-07-03,15.41,13.62,18.4,3.44,66.23
2023-07-04,15.14,13.61,18.3,3.37,65.9
2023-07-05,15.21,13.72,18.75,3.41,65.32
2023-07-06,14.83,13.59,18.6,3.15,64.85
2023-07-07,14.85,14.0,18.23,3.18,65.46
2023-07-10,15.01,13.71,18.13,3.05,64.46
2023-07-11,14.63,13.43,17.98,3.06,66.58
2023-07-12,14.69,13.3,17.72,2.98,67.05
2023-07-13,14.76,13.0,17.96,3.02,68.61
2023-07-14,14.74,12.57,17.45,2.95,68.61
2023-07-17,14.82,12.82,17.5,2.96,67.85
2023-07-18,14.67,12.46,17.32,2.96,67.42
2023-07-19,14.63,12.14,17.39,2.94,67.24
2023-07-20,14.92,12.19,17.18,2.9,67.39
2023-07-21,15.3,12.54,17.61,3.02,67.8
2023-07-24,15.12,12.78,18.38,3.01,69.85
2023-07-25,15.03,12.67,18.22,3.07,72.01
2023-07-26,14.98,12.87,18.2,3.09,71.76
2023-07-27,14.7,13.5,18.13,3.17,70.42
2023-07-28,14.96,13.2,18.37,3.17,67.63
2023-07-31,14.86,13.47,18.51,3.35,69.16
2023-08-01,14.97,13.65,18.75,3.43,68.2
2023-08-02,15.05,13.65,18.67,3.33,67.09
2023-08-03,14.63,13.8,18.42,3.16,67.51
2023-08-04,14.71,13.69,17.5,3.06,67.56
2023-08-07,14.68,13.87,17.88,3.01,67.9
2023-08-08,14.5,14.12,18.03,2.99,67.46
2023-08-09,14.38,13.78,18.03,2.97,66.85
2023-08-10,14.37,13.8,18.03,2.85,66.06
2023-08-11,14.36,13.5,18.46,2.88,65.51
2023-08-14,14.33,13.15,18.22,2.84,61.9
2023-08-15,14.2,13.11,18.22,2.77,61.29
2023-08-16,14.18,13.0,18.21,2.97,61.05
2023-08-17,14.22,13.01,18.4,2.82,61.91
2023-08-18,14.36,13.43,18.69,3.0,61.22
2023-08-21,14.31,13.09,18.73,3.05,61.2
2023-08-22,14.42,12.97,19.13,3.04,62.58
2023-08-23,14.45,13.06,19.36,3.06,63.04
2023-08-24,14.19,12.84,18.7,3.02,62.2
2023-08-25,13.99,12.37,18.49,2.92,62.07
2023-08-28,14.21,12.15,19.02,2.93,62.96
2023-08-29,14.26,11.95,19.05,2.93,64.97
2023-08-30,14.18,11.81,19.32,2.92,64.98
2023-08-31,13.84,11.61,19.49,2.76,65.08
2023-09-01,13.87,11.86,19.8,2.86,68.89
2023-09-04,13.86,12.25,19.98,2.78,69.4
2023-09-05,14.01,12.77,19.44,2.69,69.1
2023-09-06,13.98,12.5,19.41,2.59,68.0
2023-09-07,,,,,
2023-09-08,13.7,12.23,18.44,2.51,66.71
2023-09-11,13.87,12.22,18.32,2.55,67.67
2023-09-12,13.71,12.87,18.11,2.62,67.62
2023-09-13,13.64,12.84,18.27,2.62,67.36
2023-09-14,13.53,12.62,17.79,2.58,70.12
2023-09-15,13.42,12.42,17.72,2.48,69.54
2023-09-18,13.39,12.26,17.95,2.58,68.72
2023-09-19,13.43,12.06,17.55,2.52,68.85
2023-09-20,13.47,12.14,17.92,2.52,69.31
2023-09-21,13.24,11.79,17.56,2.35,67.5
2023-09-22,13.12,11.46,17.55,2.24,68.0
2023-09-25,13.22,11.39,17.1,2.15,66.6
2023-09-26,13.04,11.29,17.12,2.1,65.56
2023-09-27,12.97,11.58,16.95,2.04,65.7
2023-09-28,12.98,12.2,17.15,2.05,66.7
2023-09-29,13.11,12.16,17.22,2.12,67.58
2023-10-02,13.09,12.0,17.15,2.01,66.99
2023-10-03,13.05,11.49,16.92,1.84,66.58
2023-10-04,13.21,11.63,16.71,1.89,65.87
2023-10-05,12.89,11.63,16.67,1.81,65.9
2023-10-06,13.19,11.75,16.72,1.78,66.86
2023-10-09,13.17,11.56,16.8,1.86,66.38
2023-10-10,13.25,12.11,17.39,1.99,66.78
2023-10-11,13.29,12.17,17.47,1.91,67.36
2023-10-12,,,,,
2023-10-13,12.98,11.62,17.01,1.82,66.59
2023-10-16,13.01,11.77,17.59,1.79,67.3
2023-10-17,12.8,11.57,17.69,1.69,67.85
2023-10-18,12.53,10.82,17.83,1.73,65.36
2023-10-19,12.52,10.99,17.83,1.61,64.42
2023-10-20,12.49,11.08,17.75,1.54,62.68
2023-10-23,12.48,11.52,17.9,1.51,62.56
2023-10-24,12.52,11.38,17.79,1.41,63.99
2023-10-25,12.44,11.03,17.65,1.44,63.93
2023-10-26,12.63,11.7,17.95,1.47,65.3
2023-10-27,12.29,11.13,17.37,1.46,67.57
2023-10-30,12.36,10.96,17.38,1.37,68.18
2023-10-31,12.86,10.94,17.59,1.33,69.0
2023-11-01,12.99,11.08,17.95,1.33,70.32
2023-11-02,,,,,
2023-11-03,13.29,11.94,18.66,1.49,71.2
2023-11-06,13.51,11.75,18.62,1.43,71.5
2023-11-07,13.57,12.2,18.35,1.77,70.08
2023-11-08,13.54,12.32,19.07,1.78,70.13
2023-11-09,13.41,12.5,18.85,1.71,70.47
2023-11-10,13.35,12.61,19.25,1.8,71.55
2023-11-13,13.43,12.54,19.03,1.73,71.4
2023-11-14,13.7,12.55,19.5,1.76,73.61
2023-11-15,,,,,
2023-11-16,13.67,13.34,19.68,2.19,74.1
2023-11-17,13.6,13.11,19.89,2.22,74.24
2023-11-20,13.6,12.89,19.97,2.28,76.06
2023-11-21,13.44,12.78,19.72,2.13,77.9
2023-11-22,13.57,12.97,20.1,2.08,74.85
2023-11-23,13.55,13.6,20.12,2.17,74.38
2023-11-24,13.39,13.15,20.02,1.99,73.75
2023-11-27,13.58,13.49,20.27,1.96,73.31
2023-11-28,13.65,13.52,19.92,1.91,73.47
2023-11-29,13.3,13.17,20.39,1.88,73.45
2023-11-30,13.69,12.93,21.5,2.02,73.85
2023-12-01,14.08,13.03,22.84,2.17,75.22
2023-12-04,14.06,12.68,23.0,2.0,73.53
2023-12-05,14.24,12.7,23.22,2.14,72.85
2023-12-06,13.99,12.25,23.2,2.17,72.37
2023-12-07,14.08,12.19,23.24,2.26,72.6
2023-12-08,14.31,11.98,23.14,2.13,72.8
2023-12-11,14.32,11.91,23.8,2.23,72.86
2023-12-12,14.23,12.07,23.89,2.28,72.99
2023-12-13,14.7,12.94,24.36,2.53,73.0
2023-12-14,14.5,13.36,23.9,2.43,73.4
2023-12-15,14.47,12.87,23.87,2.21,73.86
2023-12-18,14.55,13.21,23.38,2.18,74.21
2023-12-19,14.7,13.4,22.74,2.16,74.73
2023-12-20,13.74,13.36,22.47,2.1,74.49
2023-12-21,13.7,13.24,22.63,2.09,76.97
2023-12-22,13.71,13.41,22.74,2.12,76.39
2023-12-25,,,,,
2023-12-26,13.77,13.37,22.52,2.11,76.66
2023-12-27,13.84,13.48,22.66,2.25,77.4
2023-12-28,13.73,13.53,22.39,2.16,77.2
2023-12-29,,,,,
2024-01-01,,,,,
2024-01-02,13.71,13.02,22.02,2.05,77.05
2024-01-03,13.6,12.94,21.56,2.0,76.65
2024-01-04,13.65,13.21,21.15,1.93,75.62
2024-01-05,13.6,13.58,21.37,1.97,74.65
2024-01-08,13.71,14.17,21.68,2.09,74.27
2024-01-09,13.62,13.94,21.59,2.14,73.33
2024-01-10,13.76,13.58,22.32,2.18,72.23
2024-01-11,13.56,13.87,21.9,2.18,72.61
2024-01-12,13.59,14.25,21.7,2.26,71.69
2024-01-15,13.59,14.7,21.42,2.28,71.55
2024-01-16,13.35,14.48,21.35,2.18,70.62
2024-01-17,13.43,14.09,21.29,2.15,69.45
2024-01-18,13.34,13.79,21.07,2.0,69.0
2024-01-19,13.35,14.3,21.33,2.03,68.1
2024-01-22,13.36,13.61,21.75,1.95,67.8
2024-01-23,13.37,13.64,22.5,1.94,69.2
2024-01-24,13.2,13.35,22.73,1.92,69.9
2024-01-25,13.2,14.0,22.72,2.07,68.36
2024-01-26,13.2,13.8,22.4,2.08,69.5
2024-01-29,13.25,14.46,22.32,2.07,69.17
2024-01-30,13.04,14.05,22.87,1.98,68.78
2024-01-31,13.08,13.66,22.78,2.1,67.76
2024-02-01,13.07,13.58,22.47,2.06,67.45
2024-02-02,13.07,13.52,22.44,1.97,66.08
2024-02-05,13.09,13.42,22.7,1.95,65.51
2024-02-06,13.23,13.79,21.83,2.05,66.67
2024-02-07,13.0,13.81,21.69,2.08,66.8
2024-02-08,12.95,13.83,21.92,2.07,66.21
2024-02-09,12.95,13.35,22.56,2.08,65.92
2024-02-12,,,,,
2024-02-13,,,,,
2024-02-14,12.92,13.16,22.81,2.02,65.72
2024-02-15,12.85,13.39,22.7,2.06,65.51
2024-02-16,12.76,13.6,22.51,2.04,67.68
2024-02-19,12.81,13.54,22.68,2.09,67.49
2024-02-20,12.85,13.99,22.77,2.02,66.01
2024-02-21,12.9,14.32,22.5,1.96,66.51
2024-02-22,12.96,14.83,22.77,2.11,67.22
2024-02-23,12.89,14.72,22.73,2.15,67.38
2024-02-26,13.04,14.61,22.84,2.11,65.75
2024-02-27,13.31,14.71,23.45,2.2,67.48
2024-02-28,13.45,14.01,23.94,2.17,66.74
2024-02-29,12.58,14.2,24.43,2.13,66.99
2024-03-01,12.44,14.05,25.88,2.22,66.88
2024-03-04,12.48,14.03,27.0,2.13,66.73
2024-03-05,12.75,14.47,26.8,2.12,65.85
2024-03-06,12.69,14.42,26.76,2.06,66.75
2024-03-07,12.65,14.45,26.44,2.04,66.52
2024-03-08,12.84,14.41,26.84,2.05,66.01
2024-03-11,12.8,14.29,26.63,2.0,63.96
2024-03-12,12.84,14.72,26.48,2.02,60.84
2024-03-13,12.75,14.7,26.65,2.03,61.23
2024-03-14,12.8,14.54,29.37,2.01,60.45
2024-03-15,12.63,14.63,29.1,1.96,59.76
2024-03-18,12.63,14.46,29.63,2.1,60.9
2024-03-19,12.54,14.73,31.57,1.97,61.4
2024-03-20,12.54,14.93,31.68,2.05,61.81
2024-03-21,12.61,14.82,30.9,1.99,61.66
2024-03-22,12.41,14.37,33.35,1.92,60.95
2024-03-25,12.23,14.53,33.52,1.91,60.82
2024-03-26,12.41,14.45,33.3,1.78,60.05
2024-03-27,12.45,14.88,33.15,1.82,60.6
2024-03-28,12.49,14.71,33.31,1.8,60.83
2024-03-29,,,,,
2024-04-01,12.33,14.18,32.39,1.78,61.22
2024-04-02,12.27,14.02,32.75,1.74,61.94
2024-04-03,12.45,14.0,33.1,1.69,61.05
2024-04-04,12.47,13.82,32.58,1.77,60.37
2024-04-05,12.23,13.73,32.38,1.71,59.71
2024-04-08,12.17,14.12,32.49,1.78,62.97
2024-04-09,12.36,14.66,32.55,1.82,62.55
2024-04-10,12.1,14.24,32.84,1.77,61.6
2024-04-11,12.2,14.18,32.62,1.73,61.86
2024-04-12,12.12,13.98,31.76,1.66,61.63
2024-04-15,12.07,13.73,31.42,1.53,61.99
2024-04-16,11.94,13.0,31.76,1.52,61.44
2024-04-17,11.91,12.84,31.94,1.52,62.11
2024-04-18,11.96,13.18,31.83,1.5,62.34
2024-04-19,11.95,13.38,30.92,1.54,63.36
2024-04-22,11.95,13.56,31.36,1.53,63.33
2024-04-23,11.86,13.7,31.07,1.44,62.78
2024-04-24,12.04,13.77,31.31,1.43,63.56
2024-04-25,12.02,13.31,32.15,1.39,62.22
2024-04-26,12.01,13.32,33.2,1.43,62.74
2024-04-29,12.1,13.59,33.3,1.45,63.9
2024-04-30,12.15,13.12,33.35,1.36,63.29
2024-05-01,,,,,
2024-05-02,12.33,13.12,32.72,1.46,63.92
2024-05-03,12.37,13.53,34.25,1.57,63.99
2024-05-06,12.45,13.34,34.35,1.57,64.18
2024-05-07,12.6,13.55,33.66,1.61,64.58
2024-05-08,12.17,13.52,33.58,1.65,63.99
2024-05-09,12.05,13.45,33.99,1.67,64.51
2024-05-10,12.04,13.41,33.5,1.54,64.29
2024-05-13,12.06,13.34,34.27,1.58,64.67
2024-05-14,12.16,13.16,36.89,1.58,64.63
2024-05-15,12.31,13.42,38.97,1.61,64.44
2024-05-16,12.38,13.47,38.67,1.59,64.91
2024-05-17,12.38,13.63,39.56,1.59,66.18
2024-05-20,12.1,13.44,38.88,1.57,66.15
2024-05-21,12.02,13.46,39.5,1.55,65.96
2024-05-22,11.97,13.27,38.69,1.47,65.44
2024-05-23,11.96,13.18,37.97,1.42,65.05
2024-05-24,11.87,13.0,37.68,1.32,65.08
2024-05-27,11.81,12.96,38.15,13.15,65.3
2024-05-28,11.59,12.7,37.17,12.29,63.89
2024-05-29,11.52,12.46,36.65,12.08,63.24
2024-05-30,,,,,
2024-05-31,11.56,12.18,36.23,12.39,63.2
2024-06-03,11.55,12.29,36.73,12.68,61.87
2024-06-04,11.69,12.14,37.68,11.65,61.24
2024-06-05,11.57,12.08,36.6,12.19,60.37
2024-06-06,11.82,12.28,36.91,12.7,61.21
2024-06-07,11.56,12.0,38.4,11.74,60.41
2024-06-10,11.46,11.93,39.03,11.52,61.07
2024-06-11,11.4,12.0,38.81,12.44,60.98
2024-06-12,11.27,11.8,39.97,11.45,60.14
2024-06-13,11.09,11.57,39.44,11.22,60.83
2024-06-14,11.24,11.66,37.33,11.44,60.62
2024-06-17,11.24,11.26,37.68,10.99,60.38
2024-06-18,11.25,11.17,36.8,10.95,60.66
2024-06-19,11.2,11.05,37.21,11.08,60.85
2024-06-20,11.28,10.86,36.35,10.67,61.4
2024-06-21,11.28,10.79,37.87,10.83,60.83
2024-06-24,11.32,11.07,37.48,12.16,60.9
2024-06-25,11.38,10.89,37.75,11.8,60.65
2024-06-26,11.45,10.68,38.02,11.48,61.4
2024-06-27,11.46,10.83,38.22,12.21,61.56
2024-06-28,11.41,10.34,36.15,12.05,62.22
2024-07-01,11.45,10.0,36.7,12.14,63.14
2024-07-02,11.46,9.9,36.56,12.17,62.93
2024-07-03,11.38,10.5,37.5,12.58,64.18
2024-07-04,11.45,11.03,37.51,13.18,63.86
2024-07-05,11.32,11.45,35.82,13.69,63.6
2024-07-08,11.25,11.63,36.64,12.89,63.1
2024-07-09,11.25,11.48,38.8,13.51,63.02
2024-07-10,11.4,11.3,39.72,13.47,62.17
2024-07-11,11.53,11.25,40.5,13.71,62.01
2024-07-12,11.64,11.24,40.25,13.87,62.92
2024-07-15,11.64,11.13,40.93,14.33,62.99
2024-07-16,11.7,11.11,40.68,13.63,62.33
2024-07-17,11.82,10.75,40.45,13.46,61.75
2024-07-18,11.67,10.41,41.05,12.67,61.17
2024-07-19,11.73,10.54,41.52,12.57,61.12
2024-07-22,11.81,10.7,38.6,12.33,61.05
2024-07-23,11.78,10.48,41.87,12.18,60.23
2024-07-24,11.79,10.0,40.96,11.67,60.6
2024-07-25,11.85,9.9,40.64,11.6,60.57
2024-07-26,11.88,9.84,41.52,11.89,61.47
2024-07-29,11.82,9.55,41.1,11.2,61.58
2024-07-30,11.64,9.44,42.85,11.08,60.22
2024-07-31,11.58,9.82,43.81,11.07,61.63
2024-08-01,11.74,9.91,42.02,10.8,60.25
2024-08-02,11.87,10.2,39.25,11.57,59.41
2024-08-05,11.85,10.21,38.73,11.54,57.02
2024-08-06,12.01,9.95,38.4,11.3,57.31
2024-08-07,12.51,10.3,38.13,12.19,57.2
2024-08-08,12.36,10.45,41.94,12.54,56.85
2024-08-09,12.45,10.27,43.25,12.96,57.06
2024-08-12,12.39,10.25,43.5,12.95,56.77
2024-08-13,12.57,10.48,43.9,13.29,56.52
2024-08-14,12.56,10.67,43.94,12.74,56.0
2024-08-15,13.03,10.4,44.81,13.29,56.23
2024-08-16,13.01,10.25,44.44,12.58,56.08
2024-08-19,13.01,10.71,43.98,13.92,56.98
2024-08-20,12.94,10.22,44.56,13.8,57.2
2024-08-21,12.94,9.87,45.03,13.85,58.3
2024-08-22,13.0,9.75,46.0,13.18,58.38
2024-08-23,13.08,9.73,46.03,13.62,57.4
2024-08-26,13.08,9.66,46.27,13.35,58.05
2024-08-27,13.03,9.71,45.69,13.47,59.8
2024-08-28,12.95,9.62,46.57,13.18,59.37
2024-08-29,12.86,9.36,46.34,12.89,59.3
2024-08-30,12.86,9.57,46.83,12.16,59.58
2024-09-02,12.87,9.8,45.61,11.97,58.74
2024-09-03,12.8,10.0,46.42,11.68,56.55
2024-09-04,12.99,9.98,49.11,12.04,56.99
2024-09-05,12.97,9.59,49.79,12.3,57.4
2024-09-06,12.99,9.45,47.83,11.8,56.68
2024-09-09,13.11,9.25,48.04,11.52,56.68
2024-09-10,13.24,8.9,48.6,11.33,56.0
2024-09-11,13.04,9.16,49.8,11.27,57.59
2024-09-12,12.91,9.07,50.95,11.17,58.11
2024-09-13,12.73,8.8,51.93,11.6,58.5
2024-09-16,12.86,8.75,49.18,11.69,58.5
2024-09-17,12.96,8.82,48.39,11.88,58.22
2024-09-18,12.98,8.74,47.45,11.52,57.54
2024-09-19,12.95,8.24,47.49,11.16,58.23
2024-09-20,12.76,7.7,48.25,10.35,57.35
2024-09-23,12.75,7.86,49.31,10.02,57.53
2024-09-24,12.76,8.15,50.01,10.19,60.34
2024-09-25,12.68,7.78,50.16,10.0,60.61
2024-09-26,12.84,8.05,50.13,9.8,64.25
2024-09-27,12.92,8.12,48.27,10.0,63.96
2024-09-30,13.08,7.47,47.97,9.7,63.51
2024-10-01,13.6,7.12,47.13,9.72,63.82
2024-10-02,13.72,7.15,46.33,9.85,64.17
2024-10-03,13.4,6.74,45.18,9.73,62.94
2024-10-04,13.28,6.97,45.94,9.67,62.48
2024-10-07,13.17,6.77,45.86,9.51,63.03
2024-10-08,13.08,6.82,45.93,9.57,61.12
2024-10-09,13.08,6.5,45.98,9.24,60.96
2024-10-10,13.11,6.65,46.75,9.21,61.25
2024-10-11,12.88,6.72,45.37,9.45,62.13
2024-10-14,12.92,7.14,46.23,9.8,61.93
2024-10-15,12.88,7.01,45.69,9.7,61.17
2024-10-16,12.94,7.12,48.77,9.8,62.34
2024-10-17,12.86,7.06,48.1,9.57,60.76
2024-10-18,12.88,7.09,47.98,9.4,60.55
2024-10-21,12.83,7.23,49.98,9.67,60.33
2024-10-22,12.82,7.29,49.63,9.3,60.41
2024-10-23,12.75,7.27,49.15,9.15,59.35
2024-10-24,12.83,7.47,49.52,9.48,59.7
2024-10-25,12.75,7.27,49.56,9.13,61.73
2024-10-28,12.89,7.42,48.94,9.47,62.88
2024-10-29,12.98,7.55,50.12,9.23,62.66
2024-10-30,12.93,7.68,49.08,9.6,62.47
2024-10-31,12.64,7.49,48.48,9.46,62.06
2024-11-01,12.54,7.33,48.47,8.86,62.03
2024-11-04,12.67,7.72,48.8,9.78,62.67
2024-11-05,12.68,7.68,49.07,9.98,62.12
2024-11-06,12.5,7.56,50.55,9.73,61.42
2024-11-07,12.55,7.22,50.05,9.38,63.56
2024-11-08,12.33,7.01,53.79,9.6,60.63
2024-11-11,12.51,7.08,55.65,9.4,58.65
2024-11-12,12.58,7.21,54.13,9.23,57.32
2024-11-13,12.73,7.08,56.69,9.26,57.16
2024-11-14,12.64,7.06,55.42,9.0,56.84
2024-11-15,,,,,
2024-11-18,12.42,7.19,55.66,9.23,57.55
2024-11-19,12.43,6.97,54.44,9.38,57.68
2024-11-20,,,,,
2024-11-21,12.39,6.94,56.25,9.14,57.62
2024-11-22,12.68,7.2,56.9,9.42,58.18
2024-11-25,12.54,7.52,57.11,10.01,58.17
2024-11-26,12.61,7.89,58.49,10.64,57.43
2024-11-27,12.55,7.41,56.69,9.64,58.13
2024-11-28,12.4,6.77,56.66,8.99,57.53
2024-11-29,12.73,6.6,58.13,9.03,58.78
2024-12-02,13.25,6.5,57.61,9.2,58.92
2024-12-03,13.85,6.43,56.08,9.31,58.47
2024-12-04,13.93,6.56,56.17,9.24,57.33
2024-12-05,14.42,6.59,56.36,9.19,57.8
2024-12-06,14.22,6.16,57.32,8.54,56.81
2024-12-09,14.21,6.06,56.44,8.46,59.83
2024-12-10,14.27,6.34,55.85,8.72,59.77
2024-12-11,13.8,6.47,56.94,9.21,58.84
2024-12-12,13.1,6.06,55.24,8.38,56.71
2024-12-13,13.08,5.75,55.44,8.2,55.86
2024-12-16,12.84,5.4,55.65,7.76,55.83
2024-12-17,13.1,5.51,56.75,7.47,56.11
2024-12-18,12.76,5.14,55.18,6.72,54.81
2024-12-19,12.78,5.44,55.97,7.13,53.77
2024-12-20,12.23,5.77,54.96,7.3,54.62
2024-12-23,12.22,5.79,55.55,6.98,54.85
2024-12-24,,,,,
2024-12-25,,,,,
2024-12-26,12.14,5.91,56.24,6.53,55.01
2024-12-27,12.07,5.73,56.33,6.51,54.74
2024-12-30,11.74,5.63,56.19,6.5,54.55
2024-12-31,,,,,
2025-01-01,,,,,
2025-01-02,11.6,5.45,57.8,6.43,54.25
2025-01-03,11.33,5.42,57.03,6.26,53.24
2025-01-06,11.29,5.69,56.87,6.65,52.56
2025-01-07,11.54,5.8,58.05,6.6,52.05
2025-01-08,11.42,5.64,57.24,6.17,51.55
2025-01-09,11.4,5.66,57.35,6.01,51.23
2025-01-10,11.16,5.62,57.3,6.03,51.52
2025-01-13,11.24,5.52,56.55,5.81,51.51
2025-01-14,11.21,5.4,56.9,5.91,51.85
2025-01-15,11.39,5.74,58.06,6.37,52.6
2025-01-16,11.08,5.65,60.13,5.94,52.67
2025-01-17,11.09,5.82,59.88,6.06,54.49
2025-01-20,11.05,6.1,60.72,6.11,54.29
2025-01-21,11.25,6.12,62.46,6.16,54.02
2025-01-22,11.02,6.33,61.15,6.37,52.66
2025-01-23,11.05,6.2,61.73,6.29,52.32
2025-01-24,10.87,6.15,60.97,6.37,53.03
2025-01-27,11.12,6.62,59.16,7.01,53.96
2025-01-28,11.11,6.52,59.37,6.76,52.65
2025-01-29,10.97,6.5,59.19,6.59,52.8
2025-01-30,11.11,6.84,60.04,7.42,55.03
2025-01-31,11.1,6.74,59.7,7.46,54.17
2025-02-03,11.03,6.86,59.42,7.22,54.21
2025-02-04,10.9,6.76,57.46,7.24,54.02
2025-02-05,10.82,6.84,66.37,6.88,54.31
2025-02-06,10.86,6.98,64.5,7.39,55.13
2025-02-07,10.85,7.06,62.3,7.07,54.83
2025-02-10,10.97,7.0,60.97,7.26,55.4
2025-02-11,10.96,7.13,60.12,7.27,55.16
2025-02-12,10.92,7.13,59.5,7.09,54.79
2025-02-13,10.98,7.3,60.48,7.01,54.86
2025-02-14,11.13,7.48,60.35,7.38,55.67
2025-02-17,11.1,7.78,60.47,7.96,55.37
2025-02-18,11.09,7.33,60.48,7.68,55.74
2025-02-19,10.97,7.1,60.88,7.45,55.69
2025-02-20,11.04,6.98,61.23,7.37,57.74
2025-02-21,11.12,6.94,58.98,7.28,58.16
2025-02-24,11.03,6.8,59.89,6.87,57.63
2025-02-25,11.09,7.12,60.62,7.38,57.07
2025-02-26,11.7,7.04,61.45,7.36,56.72
2025-02-27,12.32,6.87,68.9,7.31,56.3
2025-02-28,12.22,6.67,69.72,7.15,55.15
2025-03-03,,,,,
2025-03-04,,,,,
2025-03-05,12.78,6.57,75.85,7.28,55.59
2025-03-06,12.85,6.44,74.72,7.11,56.2
2025-03-07,13.1,6.8,73.68,7.86,57.02
2025-03-10,13.12,7.07,74.25,8.25,53.99
2025-03-11,12.86,7.1,73.22,8.3,54.44
2025-03-12,13.03,7.14,72.96,8.58,53.76
2025-03-13,13.33,7.16,73.85,8.46,54.5
2025-03-14,13.64,7.55,74.88,9.6,56.29
2025-03-17,13.57,7.73,77.41,10.14,57.1
2025-03-18,13.55,7.55,78.03,10.03,57.52
2025-03-19,13.68,7.74,79.29,10.43,57.42
2025-03-20,13.6,7.65,73.96,10.37,57.24
2025-03-21,13.73,7.58,74.76,10.1,57.45
2025-03-24,13.54,7.51,71.25,10.21,57.15
2025-03-25,13.6,7.6,69.74,10.46,57.34
2025-03-26,13.38,8.0,69.33,10.49,57.69
2025-03-27,13.46,8.03,68.32,10.87,58.15
2025-03-28,13.43,7.88,66.36,10.56,57.56
2025-03-31,13.5,7.54,65.75,10.15,56.7
2025-04-01,13.61,7.96,65.74,10.45,57.19
2025-04-02,13.67,8.07,64.87,11.19,56.93
2025-04-03,13.85,8.44,63.36,11.8,54.87
2025-04-04,13.71,7.98,60.01,10.83,52.68
2025-04-07,13.18,8.01,60.11,10.14,52.05
2025-04-08,13.24,7.67,60.6,8.78,49.2
2025-04-09,13.67,8.2,62.45,9.77,51.85
2025-04-10,13.6,8.22,60.92,10.21,52.78
2025-04-11,13.48,8.3,60.71,10.47,53.66
2025-04-14,13.68,8.42,62.73,10.49,54.36
2025-04-15,13.66,8.29,64.65,10.45,53.81
2025-04-16,13.89,8.3,62.41,10.35,52.56
2025-04-17,14.0,8.26,63.15,10.2,52.88
2025-04-18,,,,,
2025-04-21,,,,,
2025-04-22,14.02,8.38,60.97,10.14,53.82
2025-04-23,14.05,8.7,63.12,9.54,54.46
2025-04-24,14.15,9.12,63.21,10.57,55.31
2025-04-25,14.09,9.24,63.52,10.45,53.85
2025-04-28,14.3,9.21,64.05,10.0,54.04
2025-04-29,14.51,9.1,64.07,9.98,53.84
2025-04-30,14.57,9.19,64.92,9.32,52.86
2025-05-01,,,,,
2025-05-02,14.12,9.17,66.12,9.33,52.8
2025-05-05,14.06,9.27,65.93,8.86,52.96
2025-05-06,14.21,9.03,66.46,8.74,53.0
2025-05-07,14.27,9.13,67.35,8.54,52.9
2025-05-08,14.37,9.4,69.46,9.02,52.74
2025-05-09,14.28,9.73,67.7,8.39,52.95
2025-05-12,14.29,9.59,68.11,8.78,54.28
2025-05-13,14.25,9.54,69.32,9.16,55.17
2025-05-14,14.23,9.42,69.57,9.35,54.9
2025-05-15,14.41,9.64,69.85,9.7,55.45
2025-05-16,14.39,9.93,68.75,9.78,55.49
2025-05-19,14.32,10.17,70.65,9.9,55.34
2025-05-20,14.29,9.86,68.78,9.6,55.35
2025-05-21,14.16,9.71,67.19,9.21,54.64
2025-05-22,14.1,10.24,67.03,9.47,54.23
2025-05-23,14.24,10.05,67.13,9.0,54.32
2025-05-26,14.26,10.65,67.0,9.04,54.01
2025-05-27,14.2,11.46,68.4,9.34,53.84
2025-05-28,14.1,11.49,66.9,9.55,53.41
2025-05-29,14.06,11.26,66.43,9.08,53.45
