Data,ABEV3,ASAI3,EMBJ3,MGLU3,VALE3
2017-03-13,11.760981323,,18.287204835,5.9540360628,15.423792505
2017-03-14,11.584837593,,17.967904433,6.0569695335,15.503373505
2017-03-15,11.72033277,,17.774389038,6.151150158,16.572743189
2017-03-16,11.706783252,,18.054986361,6.8604808097,16.179812003
2017-03-17,11.65935994,,17.900174045,6.4385936255,15.568033067
2017-03-20,11.95067457,,18.287204835,6.8450758005,15.732168879
2017-03-21,11.801629876,,17.210916534,6.4420947639,14.443951446
2017-03-22,11.727107529,,17.152738788,6.3846760932,14.623008695
2017-03-23,11.815179393,,17.336968317,6.6171516869,14.543427696
2017-03-24,11.943899811,,17.220612825,6.3755731332,14.424056196
2017-03-27,12.052295952,,17.065472169,6.3545663025,14.618034883
2017-03-28,12.153917335,,17.210916534,6.1847610872,14.826935007
2017-03-29,12.316511547,,17.046079587,6.3143032102,14.976149382
2017-03-30,12.377484376,,16.958812968,6.3370606102,14.971175569
2017-03-31,12.3571601,,16.861850058,6.2005162103,14.816987382
2017-04-03,12.194565888,,16.493390999,6.4067332655,14.677720633
2017-04-04,12.269088235,,16.619442782,6.4347423732,15.244735256
2017-04-05,12.113268782,,16.338250343,6.5411769823,14.647877758
2017-04-06,12.18101637,,16.774583438,6.5821403023,14.379291884
2017-04-07,12.228439682,,16.823064894,6.5663851792,14.498663383
2017-04-10,12.194565888,,16.493390999,6.4771061485,14.438977634
2017-04-11,11.937125052,,16.318857761,6.5579824469,14.254946572
2017-04-12,11.970998846,,16.154020814,6.2834931918,13.638193824
2017-04-13,12.031971676,,15.320139787,6.0223082627,13.638193824
2017-04-14,,,,,
2017-04-17,12.235214441,,15.630421099,6.6434102253,13.643167637
2017-04-18,12.302962029,,15.34922866,6.8933915113,13.235315013
2017-04-19,12.262313476,,15.223176877,7.2123452248,13.265157888
2017-04-20,12.18101637,,15.213480586,7.4994385784,13.95154401
2017-04-21,,,,,
2017-04-24,12.214890164,,15.15530284,7.3523907632,14.108600067
2017-04-25,12.41135817,,15.001006489,7.3348850709,14.571177118
2017-04-26,12.336835823,,14.961966784,7.4283734231,14.252512927
2017-04-27,12.330061064,,14.79604804,7.8097486618,13.789935876
2017-04-28,12.370709617,,14.991246563,7.8382462581,14.118879557
2017-05-01,,,,,
2017-05-02,12.580727141,,14.405650994,8.056024185,14.422124513
2017-05-03,12.573952382,,14.92292708,8.0919100469,13.52780888
2017-05-04,12.892366047,,14.786288114,7.9863633941,13.029253614
2017-05-05,12.804294182,,14.717968631,9.1121943572,13.389035765
2017-05-08,12.797519423,,14.737488483,9.2529232276,13.378756275
2017-05-09,12.838167976,,15.059566046,9.5421210562,13.620324291
2017-05-10,13.000762188,,15.35236383,9.8510209267,13.651162761
2017-05-11,13.231103988,,15.410923387,9.2705143364,13.52780888
2017-05-12,13.339500129,,15.43044324,9.3232876628,13.317079335
2017-05-15,13.373373924,,15.586602058,9.5871542947,13.697420466
2017-05-16,13.427571994,,15.410923387,9.9213853619,14.010944912
2017-05-17,13.305626335,,14.639889222,9.8700193242,13.795075621
2017-05-18,12.736546594,,15.030286267,8.2678211349,13.805355111
2017-05-19,12.614600935,,14.786288114,8.7427810724,14.005805167
2017-05-22,12.580727141,,15.820840285,7.80623044,14.350168083
2017-05-23,12.797519423,,15.596361984,8.5102266141,14.524919413
2017-05-24,12.777195147,,15.976999104,8.7842960892,14.144578282
2017-05-25,12.8178437,,16.357636224,8.7508729825,14.237093692
2017-05-26,12.892366047,,16.084358292,8.9714654868,14.319329613
2017-05-29,12.790744664,,15.908679621,9.0946032484,14.422124513
2017-05-30,12.729771835,,16.250277036,9.1473765748,14.699670744
2017-05-31,12.675573764,,15.625641763,8.8307366164,13.964687207
2017-06-01,12.567177623,,15.60612191,8.711820721,13.707699956
2017-06-02,12.580727141,,15.850120064,8.4965055493,13.764237151
2017-06-05,12.811068941,,15.693961246,8.3378337479,13.615184546
2017-06-06,12.919465082,,15.489002796,8.3381855701,13.661442251
2017-06-07,12.763645629,,15.615881836,8.7776114679,13.594625565
2017-06-08,12.553628106,,15.518282575,9.0492181877,13.887591031
2017-06-09,12.269088235,,15.205964938,8.865918834,14.031503892
2017-06-12,12.248763958,,15.313324126,8.7360964511,13.795075621
2017-06-13,12.458781482,,15.528591302,8.9950375726,13.553507605
2017-06-14,12.316511547,,15.440527457,9.041829922,13.41473449
2017-06-15,,,,,
2017-06-16,12.045521194,,15.088272078,9.1121943572,13.137188259
2017-06-19,12.106494023,,15.782997965,9.041829922,13.563787095
2017-06-20,12.2419892,,15.411172842,8.6502518402,13.214284434
2017-06-21,12.282637752,,15.352463612,8.6196433109,13.604905055
2017-06-22,12.330061064,,15.57751566,8.4085500053,13.887591031
2017-06-23,12.3571601,,15.489451815,8.6087368234,14.000665422
2017-06-26,12.487019636,,15.215475409,8.8307366164,14.118879557
2017-06-27,12.500689061,,14.677307469,8.6548255284,14.350168083
2017-06-28,12.507523773,,14.706662084,8.4789144405,14.797325899
2017-06-29,12.473350211,,14.736016699,8.7420774281,14.853863094
2017-06-30,12.514358486,,14.8045108,9.0066477044,14.905260544
2017-07-03,12.493854348,,14.873004902,9.1473765748,15.23934397
2017-07-04,12.466515499,,14.931714132,9.1473765748,15.223924735
2017-07-05,12.452846074,,15.362248484,9.1473765748,14.869282329
2017-07-06,12.152118726,,15.117626693,9.1262672442,14.864142584
2017-07-07,12.316151825,,15.127411565,10.044171301,14.848723349
2017-07-10,12.514358486,,15.362248484,10.477968044,15.27018244
2017-07-11,12.657887447,,15.57751566,10.695042326,15.439794026
2017-07-12,12.746738709,,15.215475409,11.082398542,15.367837596
2017-07-13,12.767242846,,15.235045153,10.625029713,14.997775955
2017-07-14,12.815085833,,15.156766179,11.11758076,15.172527285
2017-07-17,12.876598245,,15.176335923,11.611539095,15.275322186
2017-07-18,12.815085833,,14.951283875,12.102682852,15.367837596
2017-07-19,12.86292882,,15.029562848,12.141383292,15.367837596
2017-07-20,12.835589971,,15.166551051,12.256780965,14.761347684
2017-07-21,12.856094108,,15.264399768,11.789561116,14.648273294
2017-07-24,12.86292882,,15.303539254,11.786042894,14.97207723
2017-07-25,12.903937095,,15.283969511,12.187471997,15.732759492
2017-07-26,12.869763533,,15.215475409,12.093887298,15.244483715
2017-07-27,13.061135481,,15.499236687,12.244115367,15.265042695
2017-07-28,13.054300769,,15.313324126,12.898856437,15.593986376
2017-07-31,13.088474331,,15.430742586,12.907651991,16.087401898
2017-08-01,13.149986743,,15.372033356,13.029734286,15.964048018
2017-08-02,13.259342142,,15.303539254,13.083563079,15.989746743
2017-08-03,13.163656168,,15.254614896,13.103265121,15.768737707
2017-08-04,13.163656168,,15.704718992,13.826611515,16.051423683
2017-08-07,13.22516858,,15.939555911,14.072887038,16.66305334
2017-08-08,13.25250743,,16.301596163,13.875162975,16.472882775
2017-08-09,13.273011567,,16.595142312,14.265333768,16.406066089
2017-08-10,13.259342142,,16.213532318,13.952212031,16.190196799
2017-08-11,13.341358692,,16.223317189,14.564382617,15.830414647
2017-08-14,13.471218228,,16.399444879,15.679307093,16.087401898
2017-08-15,13.519061215,,16.595142312,15.981874164,15.994886488
2017-08-16,13.539565353,,16.653851542,17.239286622,16.308410934
2017-08-17,13.525895928,,16.458154109,15.867180135,16.036004448
2017-08-18,13.50539179,,16.203747446,16.113455659,16.215895524
2017-08-21,13.491722365,,16.272241548,16.641188923,16.318690424
2017-08-22,13.498557078,,16.751700258,16.464222368,16.375227619
2017-08-23,13.56006949,,16.732130515,16.292533146,16.72473028
2017-08-24,13.53273064,,16.947397691,16.785436015,17.413456112
2017-08-25,13.566904202,,16.683206157,16.844190318,17.387757387
2017-08-28,13.566904202,,16.683206157,17.37966367,17.660163873
2017-08-29,13.601077765,,17.368147172,17.450379927,17.701281833
2017-08-30,13.58740834,,17.465995888,18.118842062,17.649884383
2017-08-31,13.573738915,,17.544274862,19.983499594,18.030225514
2017-09-01,13.50539179,,17.514920247,19.847696234,18.33347047
2017-09-04,13.484887653,,17.289868199,21.875951079,18.554479506
2017-09-05,13.546400065,,17.309437942,23.079534743,18.297492255
2017-09-06,13.758276151,,17.857390754,24.039305639,18.400287155
2017-09-07,,,,,
2017-09-08,13.737772013,,17.925884856,22.212644901,17.721840813
2017-09-11,13.847127413,,17.896530241,22.038141102,18.035365259
2017-09-12,14.359730846,,18.102012545,19.426213267,18.122740925
2017-09-13,14.475920957,,18.287925107,20.349394657,17.870893419
2017-09-14,14.48275567,,18.092227674,23.079534743,17.279822742
2017-09-15,14.667292906,,18.199861262,23.414469454,17.372338152
2017-09-18,14.489590382,,18.160721775,22.868441437,17.603626678
2017-09-19,14.626284631,,18.180333786,22.192942859,17.434015092
2017-09-20,14.680962331,,17.807705585,21.250059428,17.048534216
2017-09-21,14.598945781,,17.79789958,21.427377804,16.709311045
2017-09-22,14.708301181,,17.690033522,21.123403444,16.400926344
2017-09-25,14.694631756,,17.650809501,20.208665787,15.979467253
2017-09-26,14.475920957,,17.660615506,20.825058239,16.190196799
2017-09-27,14.421243258,,18.092079738,19.226378272,16.411205834
2017-09-28,14.393904408,,17.670421511,19.913135159,16.318690424
2017-09-29,14.380234983,,17.542943443,20.886978942,16.380367364
2017-10-02,14.14785476,,17.709645532,21.919928851,16.395786599
2017-10-03,14.639954056,,17.758675559,22.232346943,16.796686711
2017-10-04,14.489590382,,17.591973469,22.375890391,16.760708495
2017-10-05,14.51009452,,17.425271379,22.066286876,16.585957165
2017-10-06,14.400739121,,17.542943443,22.432181939,16.51914048
2017-10-09,14.400739121,,17.542943443,21.894597654,16.190196799
2017-10-10,14.73564003,,17.650809501,22.40966532,16.097681388
2017-10-11,14.783483017,,17.454689395,21.672246039,15.984606998
2017-10-12,,,,,
2017-10-13,15.12521864,,17.082061195,20.461977753,16.914900846
2017-10-16,14.981689678,,16.660402968,19.505021435,17.141049627
2017-10-17,14.865499567,,15.758250482,17.957003861,16.74528926
2017-10-18,14.886003704,,15.905340561,19.904691427,16.585957165
2017-10-19,14.920177266,,15.817086513,19.699227276,16.961158551
2017-10-20,14.715135893,,15.983788603,20.391613318,16.935459826
2017-10-23,14.557937507,,15.875922545,19.476875661,16.812105946
2017-10-24,14.571606932,,16.081848656,19.364292564,17.387757387
2017-10-25,14.48275567,,15.758250482,19.369921719,17.243844527
2017-10-26,14.380234983,,15.973982598,18.486144413,16.791546966
2017-10-27,14.291383721,,15.307174239,18.013295409,16.729870025
2017-10-30,14.325557284,,15.150278154,17.802202103,16.627075125
2017-10-31,14.284549009,,15.366010271,17.942930974,16.4985815
2017-11-01,14.17519361,,15.189502176,18.854854054,16.868643141
2017-11-02,,,,,
2017-11-03,14.079507636,,16.072042651,17.318094789,17.238704782
2017-11-06,14.038499361,,15.944564582,16.043091223,17.649884383
2017-11-07,13.806119138,,16.023012625,14.514775691,17.228425292
2017-11-08,13.853962125,,15.86611654,15.51395067,17.444294582
2017-11-09,13.819788563,,15.503294344,14.556994352,16.858363651
2017-11-10,13.81295385,,15.366010271,13.808316761,16.842944416
2017-11-13,13.819788563,,15.248338207,14.393748862,17.033114981
2017-11-14,13.806119138,,15.042412096,15.457659122,16.52941997
2017-11-15,,,,,
2017-11-16,13.956482812,,15.052218102,16.043091223,16.75556875
2017-11-17,14.038499361,,15.042412096,16.690444027,16.920040591
2017-11-20,,,,,
2017-11-21,14.223036597,,15.356204265,17.05633909,17.500831778
2017-11-22,14.236706022,,15.297368234,16.9803455,17.855474184
2017-11-23,14.154689473,,15.297368234,16.52438396,18.091902454
2017-11-24,14.093177061,,15.032606091,17.29557817,18.39514741
2017-11-27,14.17519361,,15.199308181,16.772066772,18.1998371
2017-11-28,14.20253246,,15.052218102,16.541271425,18.631575681
2017-11-29,14.052168786,,15.248338207,16.380840512,18.348889705
2017-11-30,14.052168786,,15.34639826,15.99242883,18.061063984
2017-12-01,13.976986949,,15.199308181,16.38365509,18.235815315
2017-12-04,14.065838211,,15.130666144,16.240111642,18.929680892
2017-12-05,14.045334073,,15.228726197,16.183820094,18.513361546
2017-12-06,14.154689473,,15.591548392,16.411800864,18.379728175
2017-12-07,14.161524185,,15.826892519,18.14276597,18.163858885
2017-12-08,14.366565558,,16.101460667,19.690783544,18.235815315
2017-12-11,14.45541682,,16.376028815,19.634491996,18.379728175
2017-12-12,14.694631756,,16.297580772,19.623233686,18.595597466
2017-12-13,14.387069696,,15.983788603,19.364292564,18.559619251
2017-12-14,14.332391996,,16.072042651,19.476875661,18.626435936
2017-12-15,14.284549009,,15.934758577,19.535981786,18.960519362
2017-12-18,14.291383721,,15.954370587,19.361477987,19.448795139
2017-12-19,14.284446157,,16.21913273,18.835152012,19.453934884
2017-12-20,14.360759371,,16.170102704,19.711869249,20.122101736
2017-12-21,14.548073623,,19.808130662,20.445189292,20.420206946
2017-12-22,14.589699013,,19.523756509,20.62922714,20.66950458
2017-12-25,,,,,
2017-12-26,14.742325441,,20.745222607,21.373872589,20.700672468
2017-12-27,14.846388915,,19.996582095,21.886347213,20.705867116
2017-12-28,14.763138136,,19.701066104,22.713101856,20.913653038
2017-12-29,,,,,
2018-01-01,,,,,
2018-01-02,15.047578297,,20.213293823,22.452617516,21.672071653
2018-01-03,15.082266122,,20.981635401,22.169482365,21.542205452
2018-01-04,14.999015343,,21.474162053,22.70177645,21.630514469
2018-01-05,15.054515862,,20.341350752,22.25442291,21.968166592
2018-01-08,15.026765602,,20.390603418,22.257254262,22.456463508
2018-01-09,14.985140213,,19.927628364,21.722128825,22.373349139
2018-01-10,14.985140213,,19.986731562,21.942974243,22.061670256
2018-01-11,15.158579336,,20.193592756,21.982613165,22.492826044
2018-01-12,14.985140213,,19.94732943,21.959962353,22.622692246
2018-01-15,15.137766641,,19.799571434,22.339363456,22.581135061
2018-01-16,15.19326716,,19.632112373,22.282736425,21.97336124
2018-01-17,15.283455504,,19.602560773,22.305387237,22.414906324
2018-01-18,15.20714229,,19.277493183,21.940142892,22.26426153
2018-01-19,15.262642809,,19.385849046,21.73062288,22.274650826
2018-01-22,15.19326716,,19.297194249,21.801406668,22.155173921
2018-01-23,15.19326716,,19.110034121,21.206822849,21.230526569
2018-01-24,15.186329595,,19.504055443,22.931115922,21.703239541
2018-01-25,,,,,
2018-01-26,15.17939203,,19.49420491,23.443590547,21.52142686
2018-01-29,15.151641771,,19.750318769,23.953233819,21.76038067
2018-01-30,15.172454465,,19.94732943,23.970221928,21.542205452
2018-01-31,15.227954985,,19.72076717,23.941908413,21.531816156
2018-02-01,15.471546586,,20.095087426,24.30998411,21.708434189
2018-02-02,15.318431865,,20.981635401,23.743713807,21.194164033
2018-02-05,15.088759784,,20.607315145,22.829187268,20.96040487
2018-02-06,15.047001224,,21.671172714,23.115153771,22.061670256
2018-02-07,15.047001224,,21.36580619,22.367676971,21.666877005
2018-02-08,15.074840264,,21.277151392,21.518271516,21.604541228
2018-02-09,14.956524343,,21.119542863,20.920856346,21.817521798
2018-02-12,,,,,
2018-02-13,,,,,
2018-02-14,15.478506346,,21.424909388,21.150195819,23.121378458
2018-02-15,15.520264907,,21.562816851,22.427135353,23.869407777
2018-02-16,15.610741787,,21.799229644,22.257254262,23.910964961
2018-02-19,15.548103947,,22.262204697,23.290697565,24.129140179
2018-02-20,15.805615069,,22.134147768,23.497386225,23.640843263
2018-02-21,15.589862507,,22.035642437,22.520569953,23.272023251
2018-02-22,15.603782027,,22.055343503,23.052864037,23.723957632
2018-02-23,15.290592825,,22.262204697,24.629926831,23.936938202
2018-02-26,15.415868506,,22.281905763,26.705307492,24.622631744
2018-02-27,15.464586826,,22.498617491,25.906866365,24.586269207
2018-02-28,15.311472105,,21.434759921,25.779455547,23.401889453
2018-03-01,15.548103947,,21.277151392,26.099398268,23.09021057
2018-03-02,15.715138188,,21.178646062,26.286267468,22.726585206
2018-03-05,15.673379628,,21.296852458,25.595417698,22.700611966
2018-03-06,15.847373629,,20.715671008,25.249992813,22.591524357
2018-03-07,16.056166431,,21.10969233,25.490657692,22.511937574
2018-03-08,16.216240912,,20.439856083,24.983845771,21.781678689
2018-03-09,16.313677553,,21.868183375,25.680358244,22.117912996
2018-03-12,16.689504595,,21.641621115,26.212652328,22.307044793
2018-03-13,16.675585075,,21.395357789,25.921023122,22.133673979
2018-03-14,16.891337637,,20.804325806,25.397223092,22.380596048
2018-03-15,16.619906995,,20.508809814,25.765298789,22.275522827
2018-03-16,16.431993474,,20.489089805,26.246628547,22.222986216
2018-03-19,16.557269154,,20.301749715,25.753821596,21.592546891
2018-03-20,16.487671554,,20.153849644,25.555060018,21.855229943
2018-03-21,16.626866755,,21.199010144,26.406895352,22.328059437
2018-03-22,16.710383875,,20.952510026,27.085524168,22.028600758
2018-03-23,16.647746035,,20.913070008,26.917996552,21.855229943
2018-03-26,16.703424115,,21.100410097,28.394511131,22.065376385
2018-03-27,16.592067955,,21.159570126,27.457492264,21.466459026
2018-03-28,16.578148435,,21.100410097,27.542675797,21.823707977
2018-03-29,16.752142436,,21.248310168,27.801065848,22.175703267
2018-03-30,,,,,
2018-04-02,16.599027715,,21.00181005,27.803905299,22.59074249
2018-04-03,16.842619316,,21.297610192,27.542675797,22.522444896
2018-04-04,16.835659556,,20.982090041,27.400703241,22.354327743
2018-04-05,16.724303396,,21.465230272,28.022543035,22.722084016
2018-04-06,16.181442112,,21.346910215,27.855015419,22.454147302
2018-04-09,16.209281152,,20.696149904,27.437616106,22.564474184
2018-04-10,16.564228914,,22.086410569,26.946391063,23.557416122
2018-04-11,16.599027715,,22.963950989,27.505762932,23.452342901
2018-04-12,16.209281152,,22.697730862,28.255378026,23.541655139
2018-04-13,16.188401872,,22.747030885,27.897607186,23.630967376
2018-04-16,15.99352859,,22.382210711,27.307001355,23.39980629
2018-04-17,16.084005471,,22.678010852,27.542675797,24.130065176
2018-04-18,16.251039712,,22.480810758,27.173547152,24.944382637
2018-04-19,16.355436113,,22.451230744,26.798739605,25.128260774
2018-04-20,16.306717793,,23.171011088,27.517120737,25.023187553
2018-04-23,16.320637313,,23.368211182,28.357598266,24.954889959
2018-04-24,16.223200672,,23.202074164,28.709690204,25.380436504
2018-04-25,16.125764031,,22.846032106,28.803392091,25.191304706
2018-04-26,16.223200672,,22.925152563,29.672264132,25.585329285
2018-04-27,16.132723791,,22.331749132,29.899420221,25.401451148
2018-04-30,16.237120192,,21.896586616,30.299782828,25.569568302
2018-05-01,,,,,
2018-05-02,15.777776029,,21.797686044,29.104373909,25.590582946
2018-05-03,15.729057708,,21.876806501,27.599464819,25.790222065
2018-05-04,15.659460108,,21.738345701,27.741437375,26.110695389
2018-05-07,15.548103947,,21.777905929,27.50008403,25.869026981
2018-05-08,15.617701547,,22.044937473,31.515067904,25.842758676
2018-05-09,15.248834265,,22.826251991,31.980737887,26.399646747
2018-05-10,15.172276904,,22.222958503,31.091989688,27.003817767
2018-05-11,15.207075705,,22.114167874,30.850636344,27.650018075
2018-05-14,15.109639064,,21.91636673,30.708663788,28.511618486
2018-05-15,14.935645063,,22.846032106,30.231636001,28.711257606
2018-05-16,14.970443863,,23.043833249,31.86148094,29.367965236
2018-05-17,14.678133941,,22.499880104,31.049397922,29.094774862
2018-05-18,14.357984979,,22.608670733,29.839791747,28.774301538
2018-05-21,14.128312897,,22.371309361,31.100508042,27.844403534
2018-05-22,14.023916496,,22.371309361,32.369742689,27.497661905
2018-05-23,13.954318896,,22.697681248,31.767779053,27.287515463
2018-05-24,14.149192177,,22.944932678,32.082958127,27.560705837
2018-05-25,14.030876256,,23.142733821,31.801852467,27.045847055
2018-05-28,13.752485855,,22.104277817,29.814236687,26.830446952
2018-05-29,13.634169934,,21.827356215,29.669424681,26.352363797
2018-05-30,13.703767534,,22.242738617,30.785328968,26.599285866
2018-05-31,,,,,
2018-06-01,13.877761535,,22.539440333,32.787142003,27.718315669
2018-06-04,13.947359136,,22.213068446,35.30573514,27.592227804
2018-06-05,13.752485855,,21.807576101,34.363037371,28.22792079
2018-06-06,13.592411373,,22.944932678,32.463444576,29.457277474
2018-06-07,13.279222171,,23.389985251,30.211759843,28.564155097
2018-06-08,13.195705051,,22.381199418,29.953369792,26.735881053
2018-06-11,13.216584331,,23.093283535,30.160649723,26.714866409
2018-06-12,13.14002697,,24.507561713,31.233962244,27.161427598
2018-06-13,13.02171105,,24.507561713,31.918269962,27.082622682
2018-06-14,13.174825771,,24.527341828,33.90304629,27.166681259
2018-06-15,13.02867081,,23.795477596,34.022303237,25.81123671
2018-06-18,13.014631294,,24.082289254,33.44305521,25.853265998
2018-06-19,13.197145001,,23.587786395,35.112652464,25.375182843
2018-06-20,13.014631294,,24.161409712,34.553280595,25.643119556
2018-06-21,12.726821216,,23.854817939,34.530564986,24.802533789
2018-06-22,12.74788049,,24.032838968,34.87129912,25.222826673
2018-06-25,12.789999038,,23.726247195,34.854262413,24.776265484
2018-06-26,12.698742185,,23.66685734,35.135368073,25.396197487
2018-06-27,12.600465573,,23.557975939,34.507849377,25.296377927
2018-06-28,12.642584121,,24.389433913,35.081418502,25.779714743
2018-06-29,12.621524847,,24.013298163,36.342134796,26.052905118
2018-07-02,12.733840974,,24.468620387,35.615235311,25.616851251
2018-07-03,12.698742185,,25.715807348,35.359684711,25.196558367
2018-07-04,12.705761943,,26.675943342,35.308574591,25.233333995
2018-07-05,12.916354682,,22.865094293,34.073413357,26.110695389
2018-07-06,12.698742185,,22.439466997,34.556120046,26.446929696
2018-07-09,,,,,
2018-07-10,12.768939764,,22.330585596,33.51972039,26.021383151
2018-07-11,12.572386541,,21.360551292,32.514554696,25.669387861
2018-07-12,12.804038554,,21.439737766,35.030308382,26.504719967
2018-07-13,12.944433714,,20.449906844,35.674863785,26.431168713
2018-07-16,13.302441371,,20.786449358,36.271148519,26.26830522
2018-07-17,13.456876046,,21.350652983,37.480754693,26.636061494
2018-07-18,13.169065969,,21.083398634,36.046831881,27.030086072
2018-07-19,13.253303065,,20.816144285,36.620401005,25.968846541
2018-07-20,13.190125243,,20.440008535,37.188291228,25.595836607
2018-07-23,13.091848631,,20.093567712,36.86175435,26.058158779
2018-07-24,13.316480887,,19.895601528,37.980498089,26.956534817
2018-07-25,13.267342581,,19.707533653,37.764699804,27.187695903
2018-07-26,13.962298621,,19.450177613,37.352979393,27.728822991
2018-07-27,13.906140557,,19.24231312,36.856075448,28.080818281
2018-07-30,13.828923219,,18.98495708,36.91286447,28.543140453
2018-07-31,13.625350238,,19.054245245,37.554580422,28.811077166
2018-08-01,13.65342927,,19.054245245,38.122470644,27.8759255
2018-08-02,13.541113142,,18.618719639,38.857888483,27.760344957
2018-08-03,13.5481329,,18.60882133,38.889122445,28.403746041
2018-08-06,13.5481329,,18.440550073,39.184425361,28.322669697
2018-08-07,13.456876046,,18.72760104,41.42759174,28.511847834
2018-08-08,13.449856288,,18.084210941,39.760833937,28.322669697
2018-08-09,13.527073626,,18.272278816,41.737091911,28.019984677
2018-08-10,13.274362339,,18.183194033,39.476888825,27.949718512
2018-08-13,13.435816772,,18.064414323,40.036260694,28.257808621
2018-08-14,13.625350238,,18.282177126,40.274774588,28.517252924
2018-08-15,13.632369996,,18.113905869,39.374668585,27.247056859
2018-08-16,13.344559919,,18.806787514,38.701718671,26.874105674
2018-08-17,13.463895804,,19.222516501,37.949264126,27.457855355
2018-08-20,13.44283653,,19.351194521,39.289485052,27.803781092
2018-08-21,13.323500645,,19.469974232,37.605690542,27.960528691
2018-08-22,13.267342581,,19.697635344,38.116791742,28.809127764
2018-08-23,13.295421613,,19.331397903,37.699392428,28.836153212
2018-08-24,13.386678467,,19.400686067,37.480754693,29.268560383
2018-08-27,13.428797014,,19.74712689,37.316066528,30.090134008
2018-08-28,13.40773774,,19.826313364,36.725460697,30.079323829
2018-08-29,13.51303411,,19.697635344,37.511988655,29.846904975
2018-08-30,13.337540161,,19.400686067,36.231396203,29.495574148
2018-08-31,13.232243791,,19.400686067,36.983850748,28.982090633
2018-09-03,13.077809115,,19.192821574,35.907698776,29.214509487
2018-09-04,12.642584121,,19.628347179,33.505523134,28.106466111
2018-09-05,12.733840974,,19.430380995,34.593032911,28.187542456
2018-09-06,12.860196618,,19.509567469,35.549927936,28.906419378
2018-09-07,,,,,
2018-09-10,12.839137344,,19.727330271,34.601551264,28.765887047
2018-09-11,12.768939764,,19.846109982,33.817862757,28.4253664
2018-09-12,12.951453472,,19.192821574,33.90304629,28.890204109
2018-09-13,12.867216376,,18.98495708,32.775784198,29.068572067
2018-09-14,12.797018796,,18.955262152,32.937632912,29.836094795
2018-09-17,12.88827565,,19.034448626,33.758234283,29.749613361
2018-09-18,13.190125243,,19.440279304,35.3312902,30.992783978
2018-09-19,13.190125243,,19.37099114,33.792307697,31.663015093
2018-09-20,13.162046211,,18.905770606,33.644656239,32.062991726
2018-09-21,13.232243791,,18.905770606,35.209193802,32.976451874
2018-09-24,12.909334924,,18.826584133,34.468097062,32.538639614
2018-09-25,12.916354682,,19.054365003,34.965001007,33.619657541
2018-09-26,13.126947421,,19.361374003,34.683895346,32.435942911
2018-09-27,12.972512746,,19.698093551,35.257464471,32.14947316
2018-09-28,12.874236134,,19.638672454,34.780436684,32.333246208
2018-10-01,12.937413956,,19.044461487,34.820189,32.646741406
2018-10-02,12.811058312,,19.678286518,37.026442515,33.079148577
2018-10-03,12.726821216,,20.153655292,39.56491181,32.403512373
2018-10-04,12.544307509,,19.678286518,39.610343028,31.781927065
2018-10-05,12.389872833,,18.994943906,40.320205806,31.073860322
2018-10-08,12.635564363,,19.014750939,42.177206834,30.836036378
2018-10-09,12.270536948,,18.519575133,42.648555719,31.165746846
2018-10-10,12.073983724,,18.777066552,40.788715239,30.20904598
2018-10-11,11.926568807,,18.27198723,42.790528274,30.527946269
2018-10-12,,,,,
2018-10-15,11.884450259,,18.034302843,42.591766696,31.171151936
2018-10-16,12.221398642,,18.707741939,45.20406172,31.187367204
2018-10-17,11.968687355,,18.678031391,45.928121754,31.781927065
2018-10-18,11.687897035,,18.648320843,45.681089507,30.538756448
2018-10-19,11.835311953,,18.57899623,47.986723811,30.554971717
2018-10-22,11.807232921,,18.410636456,47.4472281,31.54950821
2018-10-23,11.67385752,,18.331408327,48.003760518,30.673883689
2018-10-24,11.154395429,,17.806521973,47.7027787,29.419902893
2018-10-25,10.529636969,,18.509671617,47.765246624,29.517194507
2018-10-26,10.66301237,,19.450505648,47.362044566,30.052298381
2018-10-29,10.831486562,,19.193014229,47.262663777,28.701025972
2018-10-30,11.266711557,,20.114041227,48.063388991,29.117217874
2018-10-31,11.470284538,,20.728059226,47.929934789,30.65226333
2018-11-01,11.491343812,,21.064778774,48.250792765,31.079265412
2018-11-02,,,,,
2018-11-05,11.554521634,,21.579761612,49.111146452,31.095480681
2018-11-06,11.680877277,,21.569858096,45.005300142,30.933327992
2018-11-07,11.477304296,,21.391594806,42.847317296,31.127911218
2018-11-08,11.028039785,,20.351725614,41.901780076,30.819821109
2018-11-09,11.287770831,,20.18336584,41.569564296,29.538814865
2018-11-12,11.196513977,,20.18336584,43.59693239,29.646916658
2018-11-13,11.063138575,,20.203172872,43.560019526,30.414439386
2018-11-14,11.252672041,,20.371532646,44.153464808,29.814474437
2018-11-15,,,,,
2018-11-16,11.582600666,,20.411146711,44.43740992,30.349578311
2018-11-19,11.554521634,,20.00510255,44.338029131,29.927981319
2018-11-20,,,,,
2018-11-21,11.49836357,,20.629024065,44.07963908,29.47395379
2018-11-22,11.582600666,,21.005357678,45.431217809,29.209104397
2018-11-23,11.372007926,,20.66863813,46.098488821,27.214626321
2018-11-26,11.336909136,,21.035068226,44.911598256,27.09030926
2018-11-27,11.610679698,,21.272752613,47.921416436,26.982207467
2018-11-28,11.715976067,,21.530244032,48.284866178,28.268618801
2018-11-29,11.680877277,,21.540147548,48.62276086,28.106466111
